time,open,high,low,close,tick_volume,spread,real_volume
2025-08-07 01:42:00,115145.77,115151.93,115116.24,115151.93,378,980,0
2025-08-07 01:43:00,115151.93,115157.94,115124.26,115135.63,349,980,0
2025-08-07 01:44:00,115135.97,115138.52,115119.94,115135.56,400,980,0
2025-08-07 01:45:00,115135.37,115137.08,115096.56,115115.86,401,980,0
2025-08-07 01:46:00,115115.78,115135.97,115106.08,115131.03,362,980,0
2025-08-07 01:47:00,115129.22,115132.41,115083.23,115087.19,360,980,0
2025-08-07 01:48:00,115085.2,115099.11,115061.27,115099.11,361,980,0
2025-08-07 01:49:00,115099.12,115101.25,115082.5,115101.25,371,980,0
2025-08-07 01:50:00,115101.27,115122.75,115066.41,115073.38,374,980,0
2025-08-07 01:51:00,115073.57,115075.77,115015.86,115020.29,417,980,0
2025-08-07 01:52:00,115020.29,115023.13,114985.08,115000.95,388,980,0
2025-08-07 01:53:00,115000.94,115002.94,114945.41,114970.37,385,980,0
2025-08-07 01:54:00,114970.35,114970.53,114933.13,114944.71,337,980,0
2025-08-07 01:55:00,114944.8,114945.29,114744.29,114760.71,450,980,0
2025-08-07 01:56:00,114759.54,114799.01,114684.14,114798.99,401,980,0
2025-08-07 01:57:00,114798.99,114845.89,114787.98,114837.55,398,980,0
2025-08-07 01:58:00,114837.54,114866.43,114809.64,114811.09,389,980,0
2025-08-07 01:59:00,114810.56,114891.0,114810.21,114869.31,338,980,0
2025-08-07 02:00:00,114870.28,114870.45,114812.3,114815.09,424,980,0
2025-08-07 02:01:00,114814.99,114848.69,114770.37,114813.39,412,980,0
2025-08-07 02:02:00,114812.61,114847.49,114804.5,114842.96,385,980,0
2025-08-07 02:03:00,114842.92,114848.59,114827.74,114837.75,376,980,0
2025-08-07 02:04:00,114837.75,114847.54,114796.89,114799.26,399,980,0
2025-08-07 02:05:00,114799.42,114800.81,114745.2,114771.34,385,980,0
2025-08-07 02:06:00,114771.51,114819.23,114770.52,114814.21,388,980,0
2025-08-07 02:07:00,114814.3,114917.41,114804.88,114905.56,435,980,0
2025-08-07 02:08:00,114902.04,114930.65,114877.58,114921.54,416,980,0
2025-08-07 02:09:00,114923.72,114956.06,114900.4,114918.66,394,980,0
2025-08-07 02:10:00,114918.18,114943.92,114915.65,114928.46,385,980,0
2025-08-07 02:11:00,114928.11,114931.93,114899.02,114900.99,390,980,0
2025-08-07 02:12:00,114899.99,114909.29,114884.27,114892.23,388,980,0
2025-08-07 02:13:00,114892.14,114922.83,114880.81,114918.65,347,980,0
2025-08-07 02:14:00,114918.39,114950.17,114915.9,114935.57,363,980,0
2025-08-07 02:15:00,114935.72,114947.07,114910.42,114941.94,399,980,0
2025-08-07 02:16:00,114941.6,114981.74,114939.6,114960.19,363,980,0
2025-08-07 02:17:00,114960.15,114965.54,114953.33,114957.89,375,980,0
2025-08-07 02:18:00,114957.88,114958.07,114928.19,114932.28,345,980,0
2025-08-07 02:19:00,114932.97,114947.3,114907.77,114946.94,344,980,0
2025-08-07 02:20:00,114946.75,114947.27,114909.41,114916.0,403,980,0
2025-08-07 02:21:00,114915.46,114916.25,114872.57,114887.24,370,980,0
2025-08-07 02:22:00,114887.11,114917.1,114865.5,114913.28,377,980,0
2025-08-07 02:23:00,114913.17,114913.93,114886.6,114891.53,363,980,0
2025-08-07 02:24:00,114892.4,114902.91,114864.54,114867.56,381,980,0
2025-08-07 02:25:00,114867.4,114875.19,114863.54,114864.79,411,980,0
2025-08-07 02:26:00,114864.58,114873.16,114861.59,114871.37,429,980,0
2025-08-07 02:27:00,114871.21,114873.0,114855.43,114870.94,373,980,0
2025-08-07 02:28:00,114871.01,114908.19,114869.79,114890.91,345,980,0
2025-08-07 02:29:00,114890.9,114906.16,114890.54,114895.19,327,980,0
2025-08-07 02:30:00,114894.89,114902.67,114865.9,114869.95,359,980,0
2025-08-07 02:31:00,114869.82,114870.03,114767.13,114799.07,385,980,0
2025-08-07 02:32:00,114799.07,114838.06,114792.94,114809.78,396,980,0
2025-08-07 02:33:00,114809.41,114835.33,114764.69,114828.76,375,980,0
2025-08-07 02:34:00,114829.08,114835.72,114824.87,114834.64,402,980,0
2025-08-07 02:35:00,114834.63,114881.17,114834.63,114872.94,394,980,0
2025-08-07 02:36:00,114872.61,114873.01,114810.37,114810.37,395,980,0
2025-08-07 02:37:00,114810.57,114829.66,114806.73,114823.91,385,980,0
2025-08-07 02:38:00,114823.88,114836.64,114802.71,114810.98,375,980,0
2025-08-07 02:39:00,114810.53,114811.22,114784.31,114790.63,383,980,0
2025-08-07 02:40:00,114790.37,114791.37,114755.78,114760.92,369,980,0
2025-08-07 02:41:00,114761.24,114780.79,114734.17,114743.47,401,980,0
2025-08-07 02:42:00,114743.46,114744.43,114711.97,114719.64,389,980,0
2025-08-07 02:43:00,114718.0,114722.85,114693.14,114704.49,396,980,0
2025-08-07 02:44:00,114704.72,114713.17,114675.45,114677.77,379,980,0
2025-08-07 02:45:00,114678.43,114685.68,114636.78,114645.4,401,980,0
2025-08-07 02:46:00,114645.22,114676.07,114644.73,114663.75,373,980,0
2025-08-07 02:47:00,114663.9,114686.96,114660.96,114667.51,357,980,0
2025-08-07 02:48:00,114667.48,114724.38,114664.19,114720.29,344,980,0
2025-08-07 02:49:00,114720.13,114721.24,114686.2,114693.75,355,980,0
2025-08-07 02:50:00,114693.94,114693.95,114648.65,114653.72,396,980,0
2025-08-07 02:51:00,114653.73,114665.07,114637.42,114640.41,383,980,0
2025-08-07 02:52:00,114642.51,114676.88,114635.98,114672.87,374,980,0
2025-08-07 02:53:00,114672.9,114673.86,114622.57,114622.58,368,980,0
2025-08-07 02:54:00,114632.29,114632.3,114473.27,114566.44,391,980,0
2025-08-07 02:55:00,114566.44,114659.18,114566.44,114642.74,343,980,0
2025-08-07 02:56:00,114642.71,114644.28,114604.22,114627.99,380,980,0
2025-08-07 02:57:00,114619.78,114648.23,114594.64,114644.69,371,980,0
2025-08-07 02:58:00,114644.82,114673.7,114640.48,114665.05,402,980,0
2025-08-07 02:59:00,114665.39,114673.04,114646.35,114646.35,379,980,0
2025-08-07 03:00:00,114645.48,114656.25,114632.61,114641.05,374,980,0
2025-08-07 03:01:00,114641.05,114651.46,114612.55,114620.95,375,980,0
2025-08-07 03:02:00,114620.56,114653.41,114617.69,114647.73,383,980,0
2025-08-07 03:03:00,114647.68,114656.14,114646.24,114650.56,383,980,0
2025-08-07 03:04:00,114650.6,114651.2,114575.18,114580.71,385,980,0
2025-08-07 03:05:00,114582.48,114622.05,114569.65,114596.05,363,980,0
2025-08-07 03:06:00,114596.05,114596.05,114578.69,114587.48,375,980,0
2025-08-07 03:07:00,114587.89,114592.01,114567.86,114590.05,378,980,0
2025-08-07 03:08:00,114589.96,114592.23,114548.73,114553.13,368,980,0
2025-08-07 03:09:00,114553.53,114588.28,114553.53,114570.93,380,980,0
2025-08-07 03:10:00,114570.38,114604.47,114559.27,114598.38,352,980,0
2025-08-07 03:11:00,114597.81,114614.76,114593.42,114597.23,357,980,0
2025-08-07 03:12:00,114597.27,114597.87,114548.09,114549.14,379,980,0
2025-08-07 03:13:00,114550.56,114555.97,114527.73,114537.45,396,980,0
2025-08-07 03:14:00,114537.41,114543.62,114519.16,114533.6,360,980,0
2025-08-07 03:15:00,114529.4,114565.29,114528.09,114548.01,357,980,0
2025-08-07 03:16:00,114548.01,114574.61,114547.37,114563.49,304,980,0
2025-08-07 03:17:00,114563.55,114570.8,114552.54,114570.8,339,980,0
2025-08-07 03:18:00,114570.35,114609.8,114551.93,114560.93,331,980,0
2025-08-07 03:19:00,114560.34,114563.76,114539.1,114539.71,391,980,0
2025-08-07 03:20:00,114541.68,114552.88,114510.53,114521.15,361,980,0
2025-08-07 03:21:00,114521.77,114565.12,114520.59,114560.74,326,980,0
2025-08-07 03:22:00,114561.23,114561.65,114467.92,114480.73,369,980,0
2025-08-07 03:23:00,114480.19,114547.68,114480.19,114544.83,351,980,0
2025-08-07 03:24:00,114544.53,114575.99,114531.93,114559.74,362,980,0
2025-08-07 03:25:00,114559.22,114582.12,114549.62,114570.9,358,980,0
2025-08-07 03:26:00,114573.56,114586.77,114559.64,114585.58,368,980,0
2025-08-07 03:27:00,114582.91,114605.09,114552.61,114580.48,344,980,0
2025-08-07 03:28:00,114580.45,114588.85,114557.61,114567.62,355,980,0
2025-08-07 03:29:00,114567.29,114607.58,114567.25,114605.26,341,980,0
2025-08-07 03:30:00,114605.29,114627.73,114595.44,114612.6,384,980,0
2025-08-07 03:31:00,114612.74,114621.38,114606.54,114615.9,370,980,0
2025-08-07 03:32:00,114615.65,114674.54,114615.25,114656.93,394,980,0
2025-08-07 03:33:00,114655.69,114679.05,114635.93,114651.87,378,980,0
2025-08-07 03:34:00,114652.83,114652.83,114606.01,114610.64,360,980,0
2025-08-07 03:35:00,114615.6,114632.22,114615.6,114629.67,368,980,0
2025-08-07 03:36:00,114629.99,114643.07,114614.71,114624.94,352,980,0
2025-08-07 03:37:00,114624.94,114639.98,114606.01,114639.98,347,980,0
2025-08-07 03:38:00,114640.02,114678.0,114636.83,114663.28,359,980,0
2025-08-07 03:39:00,114663.53,114676.98,114652.99,114655.0,382,980,0
2025-08-07 03:40:00,114654.98,114661.81,114632.75,114645.11,380,980,0
2025-08-07 03:41:00,114644.89,114652.93,114641.24,114648.89,339,980,0
2025-08-07 03:42:00,114649.41,114681.79,114647.32,114681.79,374,980,0
2025-08-07 03:43:00,114681.79,114681.79,114665.64,114676.91,376,980,0
2025-08-07 03:44:00,114676.58,114677.27,114645.54,114658.05,386,980,0
2025-08-07 03:45:00,114657.73,114668.82,114639.96,114643.4,369,980,0
2025-08-07 03:46:00,114643.83,114675.46,114641.67,114675.15,346,980,0
2025-08-07 03:47:00,114675.13,114707.26,114668.28,114703.58,364,980,0
2025-08-07 03:48:00,114703.46,114716.2,114696.0,114700.13,375,980,0
2025-08-07 03:49:00,114701.02,114708.93,114684.18,114684.18,352,980,0
2025-08-07 03:50:00,114684.17,114687.47,114667.78,114667.8,415,980,0
2025-08-07 03:51:00,114667.8,114674.9,114658.68,114663.27,419,980,0
2025-08-07 03:52:00,114662.76,114663.57,114644.84,114648.04,399,980,0
2025-08-07 03:53:00,114648.07,114655.45,114641.38,114643.95,383,980,0
2025-08-07 03:54:00,114644.04,114644.27,114626.87,114635.59,395,980,0
2025-08-07 03:55:00,114635.71,114641.56,114627.55,114641.24,405,980,0
2025-08-07 03:56:00,114641.5,114642.02,114619.37,114633.88,385,980,0
2025-08-07 03:57:00,114634.19,114634.3,114624.09,114625.64,407,980,0
2025-08-07 03:58:00,114625.64,114637.63,114621.25,114624.77,373,980,0
2025-08-07 03:59:00,114624.63,114651.28,114624.35,114639.47,380,980,0
2025-08-07 04:00:00,114639.5,114640.13,114612.64,114619.59,399,980,0
2025-08-07 04:01:00,114620.31,114624.54,114604.9,114613.89,378,980,0
2025-08-07 04:02:00,114609.85,114617.34,114589.79,114615.57,414,980,0
2025-08-07 04:03:00,114614.13,114644.48,114612.3,114641.67,357,980,0
2025-08-07 04:04:00,114642.06,114679.71,114640.28,114679.71,358,980,0
2025-08-07 04:05:00,114679.71,114722.0,114676.53,114719.15,357,980,0
2025-08-07 04:06:00,114718.96,114719.92,114693.5,114719.79,374,980,0
2025-08-07 04:07:00,114719.98,114725.45,114698.57,114706.92,349,980,0
2025-08-07 04:08:00,114702.0,114714.14,114690.2,114708.51,378,980,0
2025-08-07 04:09:00,114708.97,114756.39,114707.29,114750.97,389,980,0
2025-08-07 04:10:00,114754.97,114754.97,114717.72,114718.93,378,980,0
2025-08-07 04:11:00,114718.7,114719.34,114694.16,114696.78,402,980,0
2025-08-07 04:12:00,114697.35,114705.96,114694.4,114704.77,443,980,0
2025-08-07 04:13:00,114704.6,114704.99,114670.67,114674.2,408,980,0
2025-08-07 04:14:00,114673.07,114682.42,114656.9,114668.59,413,980,0
2025-08-07 04:15:00,114668.45,114669.55,114638.16,114657.05,393,980,0
2025-08-07 04:16:00,114656.63,114658.87,114633.24,114640.89,395,980,0
2025-08-07 04:17:00,114644.48,114647.36,114627.48,114629.07,400,980,0
2025-08-07 04:18:00,114628.46,114638.81,114627.74,114637.62,401,980,0
2025-08-07 04:19:00,114637.19,114638.28,114626.11,114629.81,401,980,0
2025-08-07 04:20:00,114629.95,114669.34,114629.66,114666.91,392,980,0
2025-08-07 04:21:00,114667.02,114689.47,114664.4,114686.45,375,980,0
2025-08-07 04:22:00,114686.46,114710.2,114685.48,114706.91,362,980,0
2025-08-07 04:23:00,114706.87,114708.64,114694.21,114705.05,396,980,0
2025-08-07 04:24:00,114705.24,114706.41,114667.52,114678.39,400,980,0
